patent_citing;organization_citing;patent_cited;university_cited
6649369;Aventis Pharma Deutschland GmbH;5332663;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
9279063;AWI Licensing Company;6727342;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
8598069;AWI Licensing Company;5629382;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
10081777;BASF;5322632;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
9862909;BASF;5322632;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
8735474;BASF;5331030;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
8735474;BASF;5210120;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
5594020;BASF Aktiengeschaft;5401763;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
6716789;BASF Aktiengeschaft;5472926;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
6150303;BASF Aktiengeschaft;5401763;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
5719171;BASF Aktiengeschaft;5401763             ;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
9365676;Battelle Memorial Institute;5200445;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
9365676;Battelle Memorial Institute;5389707;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
10100150;Battelle Memorial Institute;5200445;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
9562137;Battelle Memorial Institute;5200445;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
9870438;Bayer AG;7386154;Universita' Degli Studi di Trieste
6013804;Bayer AG;5418246;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
9870438;Bayer Technology Services GmbH;7386154;Universita' Degli Studi di Trieste
9757464;Bend Research, Inc.;7625865;Universita' Degli Studi di Parma
8815294;Bend Research, Inc.;7625865;Universita' Degli Studi di Parma
9084727;Bend Research, Inc.;7625865;Universita' Degli Studi di Parma
8685458;Bend Research, Inc.;7625865;Universita' Degli Studi di Parma
10004625;Bestic AB;8240967;Scuola Superiore Sant'Anna
8631764;BGHA, Inc.;8016169;Universita' Degli Studi di Catania
6642020;Bioferma Murcia S.A.;5296358;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
6730497;Bioferma Murcia S.A.;5296358;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
9375163;Biosense Webster (Israel) Ltd.;6318375;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
5709796;Bio-Sep, Inc.;4721585             ;Universita' Degli Studi di Parma
5326477;Bio-Sep, Inc.;4721585;Universita' Degli Studi di Parma
8892495;Blanding Hovenweep, LLC;5715834;Scuola Superiore Sant'Anna
9535563;Blanding Hovenweep, LLC;5715834;Scuola Superiore Sant'Anna
10077231;Blue Current, Inc.;7608600;Universita' Degli Studi di Cagliari
9517259;Boehringer Ingelheim Pharma KG & Co GmbH;7148206;Universita' Degli Studi di Cagliari
9517259;Boehringer Ingelheim Pharma KG & Co GmbH;7105493;Universita' Degli Studi di Cagliari
9517259;Boehringer Ingelheim Pharma KG & Co GmbH;7101861;Universita' Degli Studi di Cagliari
9517259;Boehringer Ingelheim Pharma KG & Co GmbH;7163929;Universita' Degli Studi di Cagliari
8734781;Boehringer Ingelheim Pharma KG & Co GmbH;5126265;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
8398970;Boehringer Ingelheim Pharma KG & Co GmbH;5126265;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
9187730;Boehringer Ingelheim Pharma KG & Co GmbH;7105493;Universita' Degli Studi di Cagliari
8398994;Boehringer Ingelheim Pharma KG & Co GmbH;5126265;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
8834891;Boehringer Ingelheim Pharma KG & Co GmbH;5126265;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
8821889;Boehringer Ingelheim Pharma KG & Co GmbH;7148206;Universita' Degli Studi di Cagliari
8821889;Boehringer Ingelheim Pharma KG & Co GmbH;7163929;Universita' Degli Studi di Cagliari
8821889;Boehringer Ingelheim Pharma KG & Co GmbH;7101861;Universita' Degli Studi di Cagliari
9187730;Boehringer Ingelheim Pharma KG & Co GmbH;7148206;Universita' Degli Studi di Cagliari
9187730;Boehringer Ingelheim Pharma KG & Co GmbH;7101861;Universita' Degli Studi di Cagliari
9187730;Boehringer Ingelheim Pharma KG & Co GmbH;7163929;Universita' Degli Studi di Cagliari
9962435;Boehringer Ingelheim Pharma KG & Co GmbH;7148206;Universita' Degli Studi di Cagliari
9962435;Boehringer Ingelheim Pharma KG & Co GmbH;7163929;Universita' Degli Studi di Cagliari
9962435;Boehringer Ingelheim Pharma KG & Co GmbH;7101861;Universita' Degli Studi di Cagliari
9962435;Boehringer Ingelheim Pharma KG & Co GmbH;7105493;Universita' Degli Studi di Cagliari
8470336;Boehringer Ingelheim Pharma KG & Co GmbH;5126265;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
8821889;Boehringer Ingelheim Pharma KG & Co GmbH;7105493;Universita' Degli Studi di Cagliari
9808178;Boston Scientific Scimed;6318375;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
9936922;Boston Scientific Scimed;6318375;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
6997870;Boston Scientific Scimed;5906591;Scuola Superiore Sant'Anna
8333784;Boston Scientific Scimed;5906591;Scuola Superiore Sant'Anna
9888862;Boston Scientific Scimed;6318375;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
9730602;Boston Scientific Scimed;6318375;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
10034637;Boston Scientific Scimed;6318375;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
8517924;Boston Scientific Scimed;5906591;Scuola Superiore Sant'Anna
7666135;Boston Scientific Scimed;5906591;Scuola Superiore Sant'Anna
7066880;Boston Scientific Scimed;5906591;Scuola Superiore Sant'Anna
7699771;Boston Scientific Scimed;5906591;Scuola Superiore Sant'Anna
7172552;Boston Scientific Scimed;5906591;Scuola Superiore Sant'Anna
8602973;Boston Scientific Scimed;5906591;Scuola Superiore Sant'Anna
9242073;Boston Scientific Scimed;5906591;Scuola Superiore Sant'Anna
7261686;Boston Scientific Scimed;5906591;Scuola Superiore Sant'Anna
9918649;Boston Scientific Scimed;6318375;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
7097615;Boston Scientific Scimed;5906591;Scuola Superiore Sant'Anna
9636032;Boston Scientific Scimed;6318375;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
9687166;Boston Scientific Scimed;6318375;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
7922740;Boston Scientific Scimed;5906591;Scuola Superiore Sant'Anna
7744619;Boston Scientific Scimed;5906591;Scuola Superiore Sant'Anna
8328714;Boston Scientific Scimed;5906591;Scuola Superiore Sant'Anna
9585588;Boston Scientific Scimed;6318375;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
8133199;Boston Scientific Scimed;5906591;Scuola Superiore Sant'Anna
8747301;Boston Scientific Scimed;5906591;Scuola Superiore Sant'Anna
9848795;Boston Scientific Scimed;6318375;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
8062318;Boston Scientific Scimed;5906591;Scuola Superiore Sant'Anna
6284548;Boule Medical AB;5976465;Universita' degli Studi di Milano-Bicocca
9067269;Bourn & Koch, Inc.;6439813;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
7097399;Bourn & Koch, Inc.;6439813;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
10139512;BP Corporation North America Inc.;8950263;Universita' Degli Studi di Salerno
9983322;BP Corporation North America Inc.;8950263;Universita' Degli Studi di Salerno
9983322;BP Corporation North America Inc.;8950263;Universita' Degli Studi di Salerno
9702991;BP Corporation North America Inc.;8950263;Universita' Degli Studi di Salerno
10120086;BP Corporation North America Inc.;8950263;Universita' Degli Studi di Salerno
9329292;BP Corporation North America Inc.;8950263;Universita' Degli Studi di Salerno
6235819;Bridgestones Corporation;5389707;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
6235819;Bridgestones Corporation;5403877;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
6235819;Bridgestones Corporation;5200445;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
6961824;Broadcom Corporations;4907278;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
6988168;Broadcom Corporations;4907278;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
6748492;Broadcom Corporations;4907278;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
6732234;Broadcom Corporations;4907278;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
7177986;Broadcom Corporations;4907278;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
6748495;Broadcom Corporations;4907278;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
7000076;Broadcom Corporations;4907278;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
6848024;Broadcom Corporations;4907278;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
7228386;Broadcom Corporations;4907278;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
8478466;BYD Company Limited;7351265;Universita' di Pisa
7040629;Bystronic Laser AG;6439813;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
7732372;Cabot Corporation;6379432;Universita' di Bologna
8529680;Cabot Microelectronics Corp.;7019138;Universita' Degli Studi Di Ferrara
7803203;Cabot Microelectronics Corp.;7019138;Universita' Degli Studi Di Ferrara
6148101;Canon Kabushiki Kaiaha;5864836;Universita' Degli Studi di Roma
8760031;Canon Kabushiki Kaiaha;7074634;Universita' Degli Studi di Roma
6812499;Canon Kabushiki Kaiaha;5682037;Universita' Degli Studi di Roma
8299550;Canon Kabushiki Kaiaha;7074634;Universita' Degli Studi di Roma
8449858;Carbon Solutions, Inc.;7074980;Universita' Degli Studi di Trieste
8454923;Carbon Solutions, Inc.;7074980;Universita' Degli Studi di Trieste
7828711;Cardiac Pacemarkers, Inc.;6569079;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
8203338;Carestream Healthcare, Inc.;7181056;Universita' di Bologna
8696947;Carestream Healthcare, Inc.;7074980;Universita' Degli Studi di Trieste
8287691;Cargill, Incorported;6379495;Universita' Studi Della Tuscia
7585990;Cargill, Incorported;5492877;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
7820841;Cargill, Incorported;5492877;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
7498453;Cargill, Incorported;5492877;Ministero Dell' Universita' e Della Ricerca Scientifica Tecnologica
7837830;Cargill, Incorported;6379495;Universita' Studi Della Tuscia
6726638;Cel-Kom LLC;5715834;Scuola Superiore Sant'Anna
9605081;Celldex Therapeutics Inc.;8133485;Universita' Degli Studi di Genova
7189952;Centre National de la Recherche;5682037;Universita' Degli Studi di Roma
7635689;Centre National de la Recherche Scientifique;7105493;Universita' Degli Studi di Cagliari
7635689;Centre National de la Recherche Scientifique;7157441;Universita' Degli Studi di Cagliari
7635689;Centre National de la Recherche Scientifique;7148206;Universita' Degli Studi di Cagliari
7635689;Centre National de la Recherche Scientifique;7101861;Universita' Degli Studi di Cagliari
7635689;Centre National de la Recherche Scientifique;7163929;Universita' Degli Studi di Cagliari
7635689;Centre National de la Recherche Scientifique;7169766;Universita' Degli Studi di Cagliari
7456155;Centre National de la Recherche Scientifique;7163929;Universita' Degli Studi di Cagliari
7456155;Centre National de la Recherche Scientifique;7105493;Universita' Degli Studi di Cagliari
7456155;Centre National de la Recherche Scientifique;7101861;Universita' Degli Studi di Cagliari
7456155;Centre National de la Recherche Scientifique;7157441;Universita' Degli Studi di Cagliari
7547704;Centre National de la Recherche Scientifique;7105493;Universita' Degli Studi di Cagliari
7547704;Centre National de la Recherche Scientifique;7148206;Universita' Degli Studi di Cagliari
7547704;Centre National de la Recherche Scientifique;7157441;Universita' Degli Studi di Cagliari
7547704;Centre National de la Recherche Scientifique;7169766;Universita' Degli Studi di Cagliari
7547704;Centre National de la Recherche Scientifique;7101861;Universita' Degli Studi di Cagliari
7456155;Centre National de la Recherche Scientifique;7148206;Universita' Degli Studi di Cagliari
9296778;Centre National de la Recherche Scientifique;7824851;Universita' Degli Studi di Cagliari
9296778;Centre National de la Recherche Scientifique;7456155;Universita' Degli Studi di Cagliari
9296778;Centre National de la Recherche Scientifique;7163929;Universita' Degli Studi di Cagliari
9296778;Centre National de la Recherche Scientifique;7157441;Universita' Degli Studi di Cagliari
9296778;Centre National de la Recherche Scientifique;7608600;Universita' Degli Studi di Cagliari
7547704;Centre National de la Recherche Scientifique;7163929;Universita' Degli Studi di Cagliari
9296778;Centre National de la Recherche Scientifique;7608597;Universita' Degli Studi di Cagliari
9296778;Centre National de la Recherche Scientifique;7148206;Universita' Degli Studi di Cagliari
9296778;Centre National de la Recherche Scientifique;7192936;Universita' Degli Studi di Cagliari
9296778;Centre National de la Recherche Scientifique;7662798;Universita' Degli Studi di Cagliari
9296778;Centre National de la Recherche Scientifique;7384924;Universita' Degli Studi di Cagliari
9296778;Centre National de la Recherche Scientifique;7365057;Universita' Degli Studi di Cagliari
9296778;Centre National de la Recherche Scientifique;7582618;Universita' Degli Studi di Cagliari
9296778;Centre National de la Recherche Scientifique;7635689;Universita' Degli Studi di Cagliari
9296778;Centre National de la Recherche Scientifique;7547704;Universita' Degli Studi di Cagliari
9296778;Centre National de la Recherche Scientifique;8299038;Universita' Degli Studi di Cagliari
9296778;Centre National de la Recherche Scientifique;7169766;Universita' Degli Studi di Cagliari
9296778;Centre National de la Recherche Scientifique;7625875;Universita' Degli Studi di Cagliari
7384924;Centre National de la Recherche Scientifique;7163929;Universita' Degli Studi di Cagliari
7384924;Centre National de la Recherche Scientifique;7105493;Universita' Degli Studi di Cagliari
7384924;Centre National de la Recherche Scientifique;7157441;Universita' Degli Studi di Cagliari
7384924;Centre National de la Recherche Scientifique;7101861;Universita' Degli Studi di Cagliari
7384924;Centre National de la Recherche Scientifique;7148206;Universita' Degli Studi di Cagliari
9296778;Centre National de la Recherche Scientifique;7105493;Universita' Degli Studi di Cagliari
9211300;Centre National de la Recherche Scientifique;7547704;Universita' Degli Studi di Cagliari
9211300;Centre National de la Recherche Scientifique;8299038;Universita' Degli Studi di Cagliari
9211300;Centre National de la Recherche Scientifique;7105493;Universita' Degli Studi di Cagliari
9211300;Centre National de la Recherche Scientifique;7365057;Universita' Degli Studi di Cagliari
9211300;Centre National de la Recherche Scientifique;7148206;Universita' Degli Studi di Cagliari
7384924;Centre National de la Recherche Scientifique;7169766;Universita' Degli Studi di Cagliari
9211300;Centre National de la Recherche Scientifique;7608597;Universita' Degli Studi di Cagliari
9211300;Centre National de la Recherche Scientifique;7582618;Universita' Degli Studi di Cagliari
9211300;Centre National de la Recherche Scientifique;7384924;Universita' Degli Studi di Cagliari
9211300;Centre National de la Recherche Scientifique;7157441;Universita' Degli Studi di Cagliari
9211300;Centre National de la Recherche Scientifique;7824851;Universita' Degli Studi di Cagliari
9211300;Centre National de la Recherche Scientifique;7625875;Universita' Degli Studi di Cagliari
9211300;Centre National de la Recherche Scientifique;7608600;Universita' Degli Studi di Cagliari
9211300;Centre National de la Recherche Scientifique;7192936;Universita' Degli Studi di Cagliari
9211300;Centre National de la Recherche Scientifique;7456155;Universita' Degli Studi di Cagliari
9211300;Centre National de la Recherche Scientifique;7635689;Universita' Degli Studi di Cagliari
9211300;Centre National de la Recherche Scientifique;7169766;Universita' Degli Studi di Cagliari
9211300;Centre National de la Recherche Scientifique;7662798;Universita' Degli Studi di Cagliari
7608600;Centre National de la Recherche Scientifique;7105493;Universita' Degli Studi di Cagliari
7608600;Centre National de la Recherche Scientifique;7169766;Universita' Degli Studi di Cagliari
7608600;Centre National de la Recherche Scientifique;7148206;Universita' Degli Studi di Cagliari
7608600;Centre National de la Recherche Scientifique;7101861;Universita' Degli Studi di Cagliari
7608600;Centre National de la Recherche Scientifique;7163929;Universita' Degli Studi di Cagliari
9211300;Centre National de la Recherche Scientifique;7163929;Universita' Degli Studi di Cagliari
7662798;Centre National de la Recherche Scientifique;7169766;Universita' Degli Studi di Cagliari
8691788;Centre National de la Recherche Scientifique;7101861;Universita' Degli Studi di Cagliari
8691788;Centre National de la Recherche Scientifique;7157441;Universita' Degli Studi di Cagliari
8691788;Centre National de la Recherche Scientifique;7105493;Universita' Degli Studi di Cagliari
7365057;Centre National de la Recherche Scientifique;7148206;Universita' Degli Studi di Cagliari
7608600;Centre National de la Recherche Scientifique;7157441;Universita' Degli Studi di Cagliari
7365057;Centre National de la Recherche Scientifique;7101861;Universita' Degli Studi di Cagliari
7662798;Centre National de la Recherche Scientifique;7101861;Universita' Degli Studi di Cagliari
7662798;Centre National de la Recherche Scientifique;7105493;Universita' Degli Studi di Cagliari
